"gridcell" "division" "subdivision" "lat" "lon" "size"
"2826" "12502" 115 "1151" 72.875 -0.25 133.734146966271
"2827" "12503" 115 "1151" 72.625 -0.75 135.62217566231
"2828" "12504" 115 "1151" 72.625 -0.25 135.62217566231
"2829" "12511" 115 "1151" 72.875 -1.75 133.734146966271
"2830" "12512" 115 "1151" 72.875 -1.25 133.734146966271
"2831" "12513" 115 "1151" 72.625 -1.75 135.62217566231
"2832" "12514" 115 "1151" 72.625 -1.25 135.622175662309
"2833" "12521" 115 "1151" 72.875 -2.75 133.734146966271
"2834" "12522" 115 "1151" 72.875 -2.25 133.734146966271
"2835" "12523" 115 "1151" 72.625 -2.75 135.622175662309
"2836" "12524" 115 "1151" 72.625 -2.25 135.622175662309
"2837" "12531" 115 "1151" 72.875 -3.75 133.734146966271
"2838" "12532" 115 "1151" 72.875 -3.25 133.734146966271
"2839" "12533" 115 "1151" 72.625 -3.75 135.622175662309
"2840" "12534" 115 "1151" 72.625 -3.25 135.62217566231
"2841" "12541" 115 "1151" 72.875 -4.75 133.734146966271
"2842" "12542" 115 "1151" 72.875 -4.25 133.734146966271
"2843" "12543" 115 "1151" 72.625 -4.75 135.622175662309
"2844" "12544" 115 "1151" 72.625 -4.25 135.622175662309
"2845" "12551" 115 "1151" 72.875 -5.75 133.734146966271
"2846" "12552" 115 "1151" 72.875 -5.25 133.734146966271
"2847" "12553" 115 "1151" 72.625 -5.75 135.622175662309
"2848" "12554" 115 "1151" 72.625 -5.25 135.622175662309
"2849" "12561" 115 "1151" 72.875 -6.75 133.734146966271
"2850" "12562" 115 "1151" 72.875 -6.25 133.734146966271
"2851" "12563" 115 "1151" 72.625 -6.75 135.622175662309
"2852" "12564" 115 "1151" 72.625 -6.25 135.62217566231
"2853" "12571" 115 "1151" 72.875 -7.75 133.734146966271
"2854" "12572" 115 "1151" 72.875 -7.25 133.734146966271
"2855" "12573" 115 "1151" 72.625 -7.75 135.62217566231
"2856" "12574" 115 "1151" 72.625 -7.25 135.622175662309
"2857" "12581" 115 "1151" 72.875 -8.75 133.734146966271
"2858" "12582" 115 "1151" 72.875 -8.25 133.734146966271
"2859" "12583" 115 "1151" 72.625 -8.75 135.622175662309
"2860" "12584" 115 "1151" 72.625 -8.25 135.62217566231
"2861" "12591" 115 "1151" 72.875 -9.75 133.734146966271
"2862" "12592" 115 "1151" 72.875 -9.25 133.734146966271
"2863" "12593" 115 "1151" 72.625 -9.75 135.62217566231
"2864" "12594" 115 "1151" 72.625 -9.25 135.622175662309
