"reitur" "tow_nr" "smareitur" "start_lat" "start_lon" "end_lat" "end_lon" "start_tow_depth" "end_tow_depth" "sweep" "warp" "tow_dir" "tow_length" "gridcell" "station"
"231" 674 1 1 66.795 -24.7191666666667 66.8511111111111 -24.6194444444444 246 201 45 275 30 4 6741 6740173
"232" 674 2 3 66.7116666666667 -24.7261111111111 66.6480555555556 -24.7725 152 188 45 220 205 4 6743 6740273
"233" 674 3 2 66.82 -24.3938888888889 66.8672222222222 -24.2611111111111 188 204 45 225 80 4 6742 6740373
"234" 674 4 2 66.8166666666667 -24.2419444444444 66.7697222222222 -24.3347222222222 176 213 45 220 210 4 6742 6740473
"235" 674 5 1 66.7425 -24.6722222222222 66.8027777777778 -24.6138888888889 154 175 45 195 20 4 6741 6740573
"236" 674 11 3 66.5955555555555 -24.9661111111111 66.6433333333333 -24.8586111111111 241 270 45 320 35 4 6743 6741173
"237" 674 13 3 66.5858333333333 -24.5111111111111 66.6069444444444 -24.6680555555556 104 120 35 130 280 4 6743 6741373
"238" 674 14 4 66.5597222222222 -24.5416666666667 66.5097222222222 -24.4166666666667 102 111 35 120 140 4 6744 6741473
"239" 674 15 1 66.8652777777778 -24.6222222222222 66.8986111111111 -24.4694444444444 210 270 45 250 55 4 6741 6741573
"240" 674 16 4 66.6852777777778 -24.3638888888889 66.675 -24.1888888888889 161 263 45 220 100 4 6744 6741673
"241" 675 1 4 66.5502777777778 -25.2422222222222 66.5944444444444 -25.1111111111111 426 383 45 420 50 4 6754 6750173
"242" 675 2 4 66.5080555555556 -25.1697222222222 66.5530555555556 -25.0488888888889 192 220 45 230 47 4 6754 6750273
"243" 718 1 4 67.0694444444444 -18.5055555555556 67.0111111111111 -18.5444444444444 163 123 45 200 210 4 7184 7180173
"244" 718 2 3 67 -18.8 67.0666666666667 -18.7861111111111 162 207 45 230 15 4 7183 7180273
"245" 718 11 2 67.1833333333333 -18.4833333333333 67.2333333333333 -18.3666666666667 416 531 45 510 40 4 7182 7181173
"246" 718 12 4 67.0666666666667 -18.3666666666667 67 -18.35 162 207 45 250 360 4 7184 7181273
"247" 719 1 1 67.3222222222222 -19.7361111111111 67.2722222222222 -19.825 288 342 45 360 215 4 7191 7190173
"248" 719 2 3 67.15 -19.8166666666667 67.1 -19.9333333333333 279 297 45 340 220 4 7193 7190273
"249" 719 11 4 67.175 -19.4083333333333 67.1194444444444 -19.5361111111111 369 468 45 500 215 4 7194 7191173
"250" 720 1 1 67.2405555555556 -20.6722222222222 67.3027777777778 -20.7694444444444 260 295 45 330 330 4 7201 7200173
"251" 720 2 3 67.175 -20.775 67.1194444444444 -20.9027777777778 216 239 45 260 234 4 7203 7200273
"252" 720 3 3 67.1055555555556 -20.6833333333333 67.0555555555556 -20.8138888888889 189 205 45 240 232 4 7203 7200373
"253" 720 11 1 67.3427777777778 -20.5611111111111 67.3016666666667 -20.7166666666667 329 351 45 400 235 4 7201 7201173
"254" 720 12 4 67.0916666666667 -20.1583333333333 67.0361111111111 -20.2861111111111 270 279 45 325 220 4 7204 7201273
"255" 720 13 4 67.15 -20.4666666666667 67.1666666666667 -20.3 234 252 45 280 70 4 7204 7201373
"256" 720 14 3 67.0333333333333 -20.5666666666667 67.0833333333333 -20.45 230 252 45 280 50 4 7203 7201473
"257" 721 1 3 67.0861111111111 -21.4694444444444 67.0361111111111 -21.6027777777778 207 216 45 240 233 4 7213 7210173
"258" 721 11 4 67.0333333333333 -21.2166666666667 67.1 -21.1666666666667 171 202 45 200 15 4 7214 7211173
"259" 721 12 3 67.1027777777778 -21.7222222222222 67.1736111111111 -21.65 207 216 45 250 30 4 7213 7211273
"260" 722 1 3 67 -22.9888888888889 67 -22.8166666666667 234 252 45 300 90 4 7223 7220173
"261" 722 2 3 67.1 -23 67.0333333333333 -23 243 252 45 270 180 4 7223 7220273
"262" 722 3 3 67.05 -22.8333333333333 67.1166666666667 -22.8333333333333 243 261 45 270 360 4 7223 7220373
"263" 722 4 4 67.1 -22.0333333333333 67.1666666666667 -22.0333333333333 216 247 45 265 360 4 7224 7220473
"264" 722 5 4 67.1 -22.3333333333333 67.1333333333333 -22.1833333333333 234 234 45 265 60 4 7224 7220573
"265" 722 12 3 67 -22.6333333333333 67.0166666666667 -22.4666666666667 180 198 45 250 80 4 7223 7221273
"266" 722 13 4 67.0666666666667 -22.4666666666667 67.0077777777778 -22.4077777777778 198 216 45 240 135 4 7224 7221373
"267" 722 14 2 67.25 -22.1 67.25 -22.2666666666667 342 378 45 410 270 4 7222 7221473
"268" 722 16 3 67.1833333333333 -22.7833333333333 67.2 -22.95 252 275 45 280 287 4 7223 7221673
"269" 723 1 4 67.1 -23.2333333333333 67.0666666666667 -23.3833333333333 252 261 45 280 240 4 7234 7230173
"270" 723 2 4 67.0230555555556 -23.4538888888889 67.0711111111111 -23.5411111111111 234 243 45 255 330 4 7234 7230273
"271" 723 3 3 67 -23.6722222222222 67 -23.5 216 234 45 260 90 4 7233 7230373
"272" 723 4 3 67.0652777777778 -23.7086111111111 67.0061111111111 -23.7752777777778 217 232 45 260 23 4 7233 7230473
"273" 723 11 3 67.0066666666667 -23.9727777777778 67.0522222222222 -23.85 250 265 45 280 35 4 7233 7231173
"274" 723 12 4 67 -23.2416666666667 67 -23.0694444444444 252 257 45 290 90 4 7234 7231273
"275" 723 13 3 67.1 -23.5333333333333 67.15 -23.65 243 252 45 270 300 4 7233 7231373
"276" 310 1 1 63.3833333333333 -10.65 63.3666666666667 -10.7972222222222 430 438 45 470 250 4 3101 3100173
"277" 310 11 3 63.2536111111111 -10.8166666666667 63.2833333333333 -10.6833333333333 399 412 45 450 40 4 3103 3101173
"278" 311 1 2 63.4852777777778 -11.0227777777778 63.5519444444444 -11.0072222222222 333 344 45 420 20 4 3112 3110173
"279" 311 2 1 63.425 -11.7361111111111 63.4833333333333 -11.6861111111111 392 408 45 510 20 4 3111 3110273
"280" 311 11 3 63.2166666666667 -11.7 63.25 -11.5666666666667 421 428 45 485 60 4 3113 3111173
"281" 311 12 4 63.0916666666667 -11.3388888888889 63.1194444444444 -11.2194444444444 447 454 45 510 70 4 3114 3111273
"282" 311 31 2 63.4197222222222 -11.2347222222222 63.4277777777778 -11.3833333333333 333 345 45 420 275 4 3112 3113173
"283" 312 1 4 63.2388888888889 -12.2416666666667 63.2111111111111 -12.3666666666667 414 435 45 500 227 4 3124 3120173
"284" 360 1 1 63.8666666666667 -10.9166666666667 63.9333333333333 -10.8666666666667 403 443 45 450 30 4 3601 3600173
"285" 361 1 2 63.9280555555556 -11.3427777777778 63.9897222222222 -11.2725 371 367 45 415 40 4 3612 3610173
"286" 361 2 1 63.9847222222222 -11.5877777777778 63.9255555555556 -11.5938888888889 324 364 45 405 180 4 3611 3610273
"287" 361 11 3 63.7222222222222 -11.6611111111111 63.75 -11.5388888888889 362 384 45 440 60 4 3613 3611173
"288" 361 12 1 63.8638888888889 -11.8694444444444 63.9291666666667 -11.8583333333333 380 380 45 420 10 4 3611 3611273
"289" 362 11 2 63.8333333333333 -12.1805555555556 63.7666666666667 -12.2222222222222 403 421 45 460 190 4 3622 3621173
"290" 410 11 3 64.1027777777778 -10.6388888888889 64.1694444444445 -10.5611111111111 439 458 45 475 30 4 4103 4101173
"291" 411 1 4 64.1875 -11.3944444444444 64.1666666666667 -11.5416666666667 314 330 45 370 240 4 4114 4110173
"292" 411 2 2 64.3166666666667 -11.2 64.25 -11.2333333333333 320 329 45 420 190 4 4112 4110273
"293" 411 3 2 64.3 -11.1333333333333 64.35 -11.0333333333333 333 351 45 420 20 4 4112 4110373
"294" 411 4 2 64.25 -11.0333333333333 64.3 -11.15 329 359 45 400 315 4 4112 4110473
"295" 411 11 1 64.25 -11.7 64.3194444444444 -11.6333333333333 348 366 45 440 20 4 4111 4111173
"296" 411 12 2 64.3388888888889 -11.5055555555556 64.35 -11.35 375 384 45 425 70 4 4112 4111273
"297" 411 13 3 64.1666666666667 -11.75 64.1666666666667 -11.9 348 392 45 420 260 4 4113 4111373
"298" 411 14 4 64.0055555555556 -11.2916666666667 64.0652777777778 -11.375 354 340 45 410 325 4 4114 4111473
"299" 412 6 2 64.4027777777778 -12.3333333333333 64.4416666666667 -12.1916666666667 302 330 45 340 70 4 4122 4120673
"300" 412 16 2 64.4333333333333 -12.1 64.5 -12.05 361 384 45 485 25 4 4122 4121673
"301" 460 1 3 64.8055555555556 -10.775 64.7425 -10.8222222222222 428 424 45 515 190 4 4603 4600173
"302" 461 1 1 64.8583333333333 -11.6583333333333 64.7888888888889 -11.7166666666667 246 300 45 400 205 4 4611 4610173
"303" 461 2 1 64.85 -11.5666666666667 64.8027777777778 -11.6583333333333 338 360 45 470 205 4 4611 4610273
"304" 461 11 4 64.5694444444444 -11.5130555555556 64.5905555555556 -11.3597222222222 436 452 45 480 70 4 4614 4611173
"305" 461 12 2 64.8383333333333 -11.3519444444444 64.795 -11.2238888888889 468 495 45 550 135 4 4612 4611273
"306" 461 15 1 64.99 -11.9736111111111 64.9166666666667 -12.0333333333333 178 190 35 250 210 4 4611 4611573
"307" 462 1 4 64.625 -12.0027777777778 64.5638888888889 -12.0888888888889 229 256 45 300 205 4 4624 4620173
"308" 462 2 4 64.5333333333333 -12.2888888888889 64.5666666666667 -12.4222222222222 210 234 45 250 305 4 4624 4620273
"309" 462 8 4 64.6027777777778 -12.2541666666667 64.6594444444444 -12.1861111111111 161 168 35 230 20 4 4624 4620873
"310" 462 13 4 64.6697222222222 -12.2563888888889 64.6430555555556 -12.4030555555556 161 168 35 230 250 4 4624 4621373
"311" 462 18 2 64.9833333333333 -12.4416666666667 64.9138888888889 -12.4638888888889 157 180 35 220 180 4 4622 4621873
"312" 511 1 1 65.4527777777778 -11.8269444444444 65.5055555555556 -11.7202777777778 190 203 45 260 45 4 5111 5110173
"313" 511 2 1 65.2844444444444 -11.7375 65.2436111111111 -11.6180555555556 223 244 45 310 130 4 5111 5110273
"314" 511 11 1 65.3083333333333 -11.975 65.2763888888889 -11.8333333333333 216 197 45 250 130 4 5111 5111173
"315" 511 12 3 65.175 -11.525 65.1072222222222 -11.5383333333333 252 271 45 330 190 4 5113 5111273
"316" 511 13 3 65.0877777777778 -11.8044444444444 65.0166666666667 -11.81 207 239 45 300 180 4 5113 5111373
"317" 512 1 2 65.4197222222222 -12.0397222222222 65.4225 -12.2022222222222 190 223 45 274 270 4 5122 5120173
"318" 512 2 4 65.2219444444444 -12.4361111111111 65.1636111111111 -12.5080555555556 160 216 45 280 205 4 5124 5120273
"319" 512 3 3 65.0597222222222 -12.6661111111111 65.0775 -12.8211111111111 144 158 35 210 290 4 5123 5120373
"320" 512 5 1 65.3930555555556 -12.9669444444444 65.3919444444444 -12.8025 180 210 45 255 90 4 5121 5120573
"321" 512 6 1 65.3908333333333 -12.7166666666667 65.3858333333333 -12.5683333333333 245 282 45 280 90 4 5121 5120673
"322" 512 7 1 65.2875 -12.8583333333333 65.2855555555555 -13 153 193 35 240 270 4 5121 5120773
"323" 512 11 1 65.25 -12.8555555555556 65.25 -12.7 135 155 35 250 90 4 5121 5121173
"324" 512 12 2 65.3236111111111 -12.4833333333333 65.2766666666667 -12.3808333333333 209 174 45 265 137 4 5122 5121273
"325" 512 13 3 65.1741666666667 -12.9094444444444 65.2055555555556 -12.7802777777778 149 165 35 220 50 4 5123 5121373
"326" 512 14 4 65.0844444444444 -12.2072222222222 65.0738888888889 -12.3555555555556 185 205 45 270 250 4 5124 5121473
"327" 512 15 4 65.25 -12.0555555555556 65.2194444444444 -12.2027777777778 138 147 35 220 255 4 5124 5121573
"328" 512 16 2 65.5058333333333 -12.0538888888889 65.4863888888889 -12.2191666666667 165 175 35 250 270 4 5122 5121673
"329" 513 2 4 65.1194444444444 -13.0555555555556 65.0527777777778 -13.0555555555556 142 137 35 200 180 4 5134 5130273
"330" 513 11 2 65.3475 -13.1430555555556 65.3566666666667 -13.2972222222222 210 184 45 260 275 4 5132 5131173
"331" 561 1 3 65.6055555555556 -11.6072222222222 65.6519444444445 -11.5266666666667 235 284 45 330 25 4 5613 5610173
"332" 561 2 3 65.5855555555555 -11.8341666666667 65.6516666666667 -11.8416666666667 200 203 45 270 360 4 5613 5610273
"333" 561 11 3 65.7361111111111 -11.7777777777778 65.6697222222222 -11.7841666666667 212 240 45 270 180 4 5613 5611173
"334" 561 12 1 65.7638888888889 -11.9 65.8305555555555 -11.9016666666667 260 185 45 280 355 4 5611 5611273
"335" 562 1 2 65.8363888888889 -12.0708333333333 65.7972222222222 -11.9427777777778 185 196 45 230 125 4 5622 5620173
"336" 562 2 1 65.7697222222222 -12.4205555555556 65.7638888888889 -12.5930555555556 180 212 45 250 270 4 5621 5620273
"337" 562 3 1 65.8166666666667 -12.5011111111111 65.8094444444444 -12.6663888888889 129 166 35 200 254 4 5621 5620373
"338" 562 4 3 65.5191666666667 -12.7430555555556 65.5211111111111 -12.9077777777778 122 139 35 200 270 4 5623 5620473
"339" 562 5 4 65.5430555555556 -12.5675 65.5388888888889 -12.4 156 167 35 240 92 4 5624 5620573
"340" 562 6 4 65.5672222222222 -12.2086111111111 65.5247222222222 -12.0866666666667 187 190 45 265 120 4 5624 5620673
"341" 562 11 4 65.5855555555555 -12.3508333333333 65.5852777777778 -12.5222222222222 214 226 45 270 270 4 5624 5621173
"342" 562 12 2 65.9166666666667 -12.1511111111111 65.9272222222222 -11.9866666666667 252 285 45 330 80 4 5622 5621273
"343" 562 13 2 65.8333333333333 -12.4111111111111 65.8430555555556 -12.25 172 190 45 250 90 4 5622 5621373
"344" 562 15 1 65.8369444444444 -12.7586111111111 65.8077777777778 -12.8888888888889 190 216 45 250 240 4 5621 5621573
"345" 562 16 4 65.7563888888889 -12.0836111111111 65.7327777777778 -12.2422222222222 222 236 45 280 260 4 5624 5621673
"346" 563 1 1 65.9683333333333 -13.7911111111111 65.9391666666667 -13.6416666666667 175 186 45 260 110 4 5631 5630173
"347" 563 2 4 65.6430555555555 -13.5888888888889 65.6194444444444 -13.4333333333333 120 117 35 160 110 4 5634 5630273
"348" 563 11 4 65.6677777777778 -13.15 65.6180555555555 -13.0491666666667 180 206 45 260 130 4 5634 5631173
"349" 563 12 2 65.8430555555556 -13.3347222222222 65.8088888888889 -13.4930555555556 223 252 45 310 250 4 5632 5631273
"350" 563 13 1 65.8169444444444 -13.8013888888889 65.76 -13.7388888888889 194 240 45 273 160 4 5631 5631373
"351" 564 1 2 65.8538888888889 -14.2361111111111 65.8347222222222 -14.0758333333333 148 150 35 215 105 4 5642 5640173
"352" 611 1 3 66.0936111111111 -11.8519444444444 66.0286111111111 -11.9427777777778 259 285 45 340 200 4 6113 6110173
"353" 611 11 3 66.1775 -11.8938888888889 66.1263888888889 -11.7794444444444 262 264 45 330 130 4 6113 6111173
"354" 612 1 4 66.2655555555556 -12.2925 66.2605555555556 -12.1213888888889 266 302 45 330 90 4 6124 6120173
"355" 612 2 1 66.3716666666667 -12.5633333333333 66.3072222222222 -12.4841666666667 366 348 45 430 335 4 6121 6120273
"356" 612 3 1 66.4097222222222 -12.7055555555556 66.39 -12.8775 154 185 45 250 265 4 6121 6120373
"357" 612 4 1 66.3513888888889 -12.8238888888889 66.2869444444444 -12.8736111111111 129 145 35 205 200 4 6121 6120473
"358" 612 11 3 66.1666666666667 -12.4516666666667 66.2275 -12.5597222222222 183 185 35 240 310 4 6123 6121173
"359" 612 13 4 66.0066666666667 -12.1511111111111 66.0736111111111 -12.0975 271 273 45 340 25 4 6124 6121373
"360" 613 1 4 66.1775 -13.3716666666667 66.1702777777778 -13.5333333333333 128 158 35 200 260 4 6134 6130173
"361" 613 2 3 66.1752777777778 -13.6258333333333 66.2408333333333 -13.6608333333333 140 190 45 230 355 4 6133 6130273
"362" 613 3 2 66.3602777777778 -13.2758333333333 66.3877777777778 -13.1372222222222 212 219 45 275 40 4 6132 6130373
"363" 613 11 4 66.0888888888889 -13.3611111111111 66.0194444444444 -13.4333333333333 86 95 35 150 200 4 6134 6131173
"364" 613 12 2 66.2580555555556 -13.4508333333333 66.2730555555556 -13.2838888888889 155 165 35 200 80 4 6132 6131273
"365" 613 13 1 66.3333333333333 -13.6944444444444 66.3333333333333 -13.8569444444444 240 263 45 340 75 4 6131 6131373
"366" 613 14 1 66.4272222222222 -13.75 66.4913888888889 -13.7025 198 205 45 300 15 4 6131 6131473
"367" 614 1 2 66.3933333333333 -14.1519444444444 66.4594444444444 -14.1897222222222 90 95 35 160 340 4 6142 6140173
"368" 614 2 1 66.475 -14.6066666666667 66.4836111111111 -14.4355555555556 89 102 35 155 73 4 6141 6140273
"369" 614 4 3 66.1197222222222 -14.8533333333333 66.1 -14.7 93 114 35 165 115 4 6143 6140473
"370" 614 11 4 66.175 -14.4555555555556 66.2416666666667 -14.4416666666667 216 223 45 290 0 4 6144 6141173
"371" 614 12 4 66.0841666666667 -14.4547222222222 66.0380555555556 -14.3419444444444 111 165 35 250 135 4 6144 6141273
"372" 614 13 2 66.3269444444444 -14.3227777777778 66.3333333333333 -14.1538888888889 112 137 35 200 75 4 6142 6141373
"373" 615 1 2 66.4038888888889 -15.4355555555556 66.4772222222222 -15.4847222222222 107 157 35 180 333 4 6152 6150173
"374" 615 2 1 66.3713888888889 -15.5697222222222 66.3047222222222 -15.6066666666667 100 144 35 195 195 4 6151 6150273
"375" 615 11 2 66.4333333333333 -15.1327777777778 66.4913888888889 -15.0138888888889 90 120 35 180 50 4 6152 6151173
"376" 615 12 2 66.3405555555556 -15.4069444444444 66.3030555555556 -15.5338888888889 80 100 35 170 230 4 6152 6151273
"377" 662 1 3 66.6580555555556 -12.9355555555556 66.7188888888889 -12.9511111111111 228 310 45 350 360 4 6623 6620173
"378" 663 1 4 66.6238888888889 -13.1030555555556 66.6880555555556 -13.0938888888889 194 262 45 320 5 4 6634 6630173
"379" 663 2 3 66.6336111111111 -13.6608333333333 66.5666666666667 -13.6905555555556 163 180 45 260 190 4 6633 6630273
"380" 663 3 4 66.6166666666667 -13.4544444444444 66.6333333333333 -13.2936111111111 198 218 45 270 75 4 6634 6630373
"381" 663 4 4 66.5558333333333 -13.3013888888889 66.5780555555556 -13.2361111111111 263 272 45 315 53 2 6634 6630473
"382" 663 11 1 66.9755555555556 -13.7877777777778 66.9169444444445 -13.7072222222222 301 294 45 385 150 4 6631 6631173
"383" 663 12 1 66.8811111111111 -13.5697222222222 66.8313888888889 -13.4491666666667 223 332 45 430 135 4 6631 6631273
"384" 663 13 2 66.7602777777778 -13.2555555555556 66.7594444444444 -13.0911111111111 208 228 45 280 85 4 6632 6631373
"385" 663 14 1 66.8247222222222 -13.8244444444444 66.7716666666667 -13.7244444444444 180 247 45 280 160 4 6631 6631473
"386" 664 1 3 66.6361111111111 -14.7611111111111 66.6522222222222 -14.6 193 202 35 250 75 4 6643 6640173
"387" 664 2 3 66.5577777777778 -14.8333333333333 66.56 -14.6672222222222 147 160 35 230 90 4 6643 6640273
"388" 664 3 4 66.5708333333333 -14.2522222222222 66.6427777777778 -14.2380555555556 151 182 35 240 4 4 6644 6640373
"389" 664 4 2 66.8355555555555 -14.2725 66.9091666666667 -14.2269444444444 216 223 45 280 10 4 6642 6640473
"390" 664 11 1 66.8361111111111 -14.85 66.875 -15.0027777777778 109 131 35 185 300 4 6641 6641173
"391" 664 12 3 66.6833333333333 -14.8736111111111 66.7586111111111 -14.8013888888889 136 164 35 240 210 4 6643 6641273
"392" 664 13 1 66.9261111111111 -14.8127777777778 66.9244444444444 -14.6527777777778 162 187 45 260 85 4 6641 6641373
"393" 665 1 2 66.7419444444444 -15.1866666666667 66.8025 -15.1866666666667 151 156 35 220 360 4 6652 6650173
"394" 665 2 2 66.9419444444444 -15.2066666666667 66.9730555555556 -15.0577777777778 132 150 35 220 55 4 6652 6650273
"395" 665 3 3 66.7411111111111 -15.8363888888889 66.7333333333333 -15.6708333333333 151 190 35 220 90 4 6653 6650373
"396" 665 4 3 66.6838888888889 -15.65 66.6402777777778 -15.5683333333333 208 212 45 250 156 4 6653 6650473
"397" 665 5 1 66.8108333333333 -15.9252777777778 66.8686111111111 -15.8919444444444 257 284 45 350 10 4 6651 6650573
"398" 665 11 4 66.5847222222222 -15.1025 66.575 -15.2688888888889 150 162 35 220 265 4 6654 6651173
"399" 665 12 4 66.5883333333333 -15.4502777777778 66.6405555555556 -15.35 199 210 35 255 30 4 6654 6651273
"400" 665 13 4 66.755 -15.4105555555556 66.7219444444444 -15.5605555555556 220 243 45 300 260 4 6654 6651373
"401" 665 14 4 66.5069444444444 -15.4038888888889 66.535 -15.5508333333333 137 154 35 210 300 4 6654 6651473
"402" 665 15 1 66.9194444444445 -15.4713888888889 66.9433333333333 -15.6244444444444 176 182 45 235 290 4 6651 6651573
"403" 666 1 1 66.7602777777778 -16.7916666666667 66.8363888888889 -16.7736111111111 110 126 35 200 5 4 6661 6660173
"404" 666 2 1 66.9186111111111 -16.8388888888889 66.9219444444444 -16.6666666666667 180 190 45 250 90 4 6661 6660273
"405" 666 3 4 66.7525 -16.5033333333333 66.7547222222222 -16.3380555555556 160 178 35 230 90 4 6664 6660373
"406" 666 4 2 66.8380555555556 -16.2533333333333 66.8016666666667 -16.1236111111111 252 273 45 315 130 4 6662 6660473
"407" 666 5 1 67.0002777777778 -16.8338888888889 67.0011111111111 -16.6611111111111 256 270 45 300 90 4 6661 6660573
"408" 666 11 3 66.7394444444444 -16.8369444444444 66.67 -16.7969444444444 130 135 35 220 175 4 6663 6661173
"409" 666 12 4 66.6833333333333 -16.0444444444444 66.75 -16.0402777777778 180 207 35 240 360 4 6664 6661273
"410" 666 13 3 66.6669444444445 -16.9591666666667 66.6263888888889 -16.8455555555556 182 265 35 320 145 4 6663 6661373
"411" 666 14 1 66.7666666666667 -16.6638888888889 66.8277777777778 -16.6055555555556 145 186 35 225 20 4 6661 6661473
"412" 666 15 4 66.6625 -16.4222222222222 66.6666666666667 -16.2527777777778 120 123 35 180 70 4 6664 6661573
"413" 667 1 4 66.6833333333333 -17.2833333333333 66.6166666666667 -17.3 158 229 35 220 360 4 6674 6670173
"414" 667 11 1 66.8622222222222 -18.0102777777778 66.9272222222222 -18.0127777777778 364 415 45 450 360 4 6671 6671173
"415" 667 12 2 66.8333333333333 -17.3 66.9 -17.3 216 243 45 310 360 4 6672 6671273
"416" 667 13 2 66.75 -17.3880555555556 66.75 -17.215 260 245 45 300 90 4 6672 6671373
"417" 667 14 2 66.75 -17.05 66.8052777777778 -17.16 198 252 45 280 330 4 6672 6671473
"418" 667 35 1 67.0055555555556 -17.4852777777778 66.9433333333333 -17.5475 276 293 45 330 200 4 6671 6673573
"419" 714 1 3 67.0402777777778 -14.4555555555556 67.0708333333333 -14.6083333333333 225 237 45 310 295 4 7143 7140173
"420" 714 11 3 67.0855555555555 -14.9558333333333 67.0366666666667 -14.87 207 230 45 310 145 4 7143 7141173
"421" 715 1 3 67.1344444444445 -15.7586111111111 67.1361111111111 -15.5880555555556 189 234 45 260 90 4 7153 7150173
"422" 715 2 4 67 -15.2025 67.0711111111111 -15.2080555555556 162 176 35 275 360 4 7154 7150273
"423" 715 11 3 67.0038888888889 -15.7583333333333 67.0752777777778 -15.7508333333333 158 162 35 230 360 4 7153 7151173
"424" 715 35 3 67.2066666666667 -15.5722222222222 67.2041666666667 -15.7375 258 263 45 310 270 4 7153 7153573
"425" 716 11 3 67.1 -16.9111111111111 67.1 -16.7361111111111 350 370 45 450 90 4 7163 7161173
"426" 717 1 4 67 -17.4333333333333 67.0666666666667 -17.3833333333333 234 261 45 300 15 4 7174 7170173
"427" 315 1 1 63.4638888888889 -15.7833333333333 63.4833333333333 -15.65 192 228 35 250 60 4 3151 3150173
"428" 316 1 2 63.3833333333333 -16.25 63.3833333333333 -16.1 251 284 45 400 90 4 3162 3160173
"429" 316 11 2 63.4166666666667 -16.1666666666667 63.4166666666667 -16.3166666666667 128 156 35 200 270 4 3162 3161173
"430" 317 1 2 63.2527777777778 -17.5333333333333 63.275 -17.3972222222222 183 183 45 290 75 4 3172 3170173
"431" 317 11 1 63.4666666666667 -17.8833333333333 63.4166666666667 -17.7833333333333 125 180 35 230 140 4 3171 3171173
"432" 317 12 2 63.25 -17.35 63.2833333333333 -17.2166666666667 167 214 45 270 65 4 3172 3171273
"433" 318 2 2 63.4166666666667 -18.3333333333333 63.4 -18.4833333333333 20 35 35 100 255 4 3182 3180273
"434" 318 11 1 63.3494444444444 -18.9891666666667 63.3605555555556 -18.8519444444444 73 57 35 120 75 4 3181 3181173
"435" 319 1 2 63.3694444444444 -19.45 63.3361111111111 -19.3222222222222 95 125 35 180 115 4 3192 3190173
"436" 319 11 2 63.3527777777778 -19.2305555555556 63.3416666666667 -19.0722222222222 40 100 35 125 100 4 3192 3191173
"437" 319 12 1 63.3355555555556 -19.8594444444444 63.3902777777778 -19.7475 136 210 35 250 45 4 3191 3191273
"438" 319 31 2 63.4188888888889 -19.4436111111111 63.39 -19.3019444444444 55 47 35 100 110 4 3192 3193173
"439" 319 32 1 63.4888888888889 -19.7472222222222 63.4888888888889 -19.8972222222222 46 81 35 100 270 4 3191 3193273
"440" 319 35 1 63.3388888888889 -19.7716666666667 63.2822222222222 -19.8619444444444 234 413 45 330 216 4 3191 3193573
"441" 319 36 3 63.2769444444444 -19.8863888888889 63.2338888888889 -20.0202777777778 460 454 45 450 235 4 3193 3193673
"442" 320 1 1 63.4186111111111 -20.7683333333333 63.4594444444444 -20.6363888888889 90 100 35 150 45 4 3201 3200173
"443" 320 3 3 63.1333333333333 -20.6722222222222 63.1333333333333 -20.5166666666667 311 322 35 365 80 4 3203 3200373
"444" 320 4 3 63.1255555555556 -20.9013888888889 63.135 -20.7505555555556 284 293 35 325 80 4 3203 3200473
"445" 320 11 3 63.2369444444444 -20.8783333333333 63.2544444444444 -21.0266666666667 149 162 35 200 290 4 3203 3201173
"446" 320 12 1 63.3508333333333 -20.9855555555556 63.2836111111111 -20.9886111111111 131 161 35 190 180 4 3201 3201273
"447" 320 13 2 63.3 -20.4175 63.2569444444444 -20.5019444444444 130 149 35 220 207 4 3202 3201373
"448" 321 1 4 63.1655555555556 -21.2358333333333 63.1577777777778 -21.0875 274 296 35 300 100 4 3214 3210173
"449" 321 2 4 63.1361111111111 -21.1577777777778 63.1075 -21.0175 411 430 35 400 100 4 3214 3210273
"450" 321 3 2 63.3766666666667 -21.1702777777778 63.31 -21.1680555555556 142 168 35 200 180 4 3212 3210373
"451" 321 4 2 63.3844444444444 -21.4880555555556 63.4452777777778 -21.4397222222222 128 146 35 180 25 4 3212 3210473
"452" 321 11 2 63.2597222222222 -21.1694444444444 63.2602777777778 -21.3205555555556 167 200 35 255 270 4 3212 3211173
"453" 321 13 1 63.2597222222222 -21.8777777777778 63.2583333333333 -21.7305555555556 195 229 35 270 90 4 3211 3211373
"454" 321 31 2 63.4736111111111 -21.5 63.4736111111111 -21.35 104 123 35 170 270 4 3212 3213173
"455" 322 1 2 63.4547222222222 -22.0158333333333 63.5213888888889 -22.0122222222222 155 179 35 200 2 4 3222 3220173
"456" 322 2 2 63.4833333333333 -22.2833333333333 63.4838888888889 -22.1405555555556 200 218 35 300 90 4 3222 3220273
"457" 322 3 4 63.1352777777778 -22.2491666666667 63.1841666666667 -22.1463888888889 238 256 35 340 20 4 3224 3220373
"458" 322 11 4 63.0675 -22.3113888888889 63.1083333333333 -22.1830555555556 333 379 35 450 60 4 3224 3221173
"459" 322 12 3 63.2572222222222 -22.8019444444444 63.1975 -22.7230555555556 268 286 35 375 150 4 3223 3221273
"460" 322 13 1 63.3744444444444 -22.7572222222222 63.3191666666667 -22.6633333333333 240 272 35 340 145 4 3221 3221373
"461" 323 1 2 63.3336111111111 -23.4352777777778 63.3336111111111 -23.2816666666667 333 384 35 500 90 4 3232 3230173
